TIME,RPM,CLT
1582.78,3115,64
1582.82,3130,63
1582.86,3141,63
1582.9,3122,63
1582.94,3127,63
1582.98,3137,63
1583.02,3129,63
1583.06,3155,63
1583.1,3139,64
1583.14,3153,64
1583.18,3103,63
1583.22,3131,63
1583.26,3166,63
1583.3,3194,63
1583.34,3176,63
1583.38,3162,63
1583.42,3188,63
1583.46,3167,63
1583.5,3185,63
1583.54,3114,63
1583.58,3124,63
1583.62,3092,63
1583.66,3086,63
1583.7,3103,63
1583.74,3108,64
1583.78,3139,64
1583.82,3149,63
1583.86,3091,63
1583.9,3110,63
1583.94,3088,63
1583.98,3088,63
1584.02,3104,63
1584.06,3082,63
1584.1,3099,63
1584.14,3109,63
1584.18,3109,63
1584.22,3123,64
1584.26,3132,64
1584.3,3129,63
1584.34,3147,63
1584.38,3158,63
1584.42,3160,63
1584.46,3168,63
1584.5,3177,63
1584.54,3192,63
1584.58,3197,63
1584.62,3168,63
1584.66,3123,63
1584.7,3133,63
1584.74,3084,63
1584.78,3067,63
1584.82,3072,63
1584.9,3083,63
1584.94,3120,63
1584.98,3140,63
1585.02,3166,63
1585.06,3141,63
1585.1,3160,63
1585.14,3144,63
1585.18,3108,63
1585.22,3095,63
1585.26,3096,63
1585.3,3071,63
1585.34,3097,63
1585.38,3166,64
1585.42,3163,63
1585.46,3173,63
1585.5,3174,63
1585.54,3147,63
1585.58,3146,63
1585.62,3171,63
1585.66,3162,63
1585.7,3164,63
1585.74,3169,63
1585.78,3193,63
1585.82,3176,63
1585.86,3192,63
1585.9,3150,63
1585.94,3120,63
1585.98,3092,63
1586.02,3125,63
1586.06,3131,63
1586.1,3093,63
1586.14,3078,63
1586.18,3072,63
1586.22,3088,63
1586.26,3095,63
1586.3,3134,63
1586.34,3146,63
1586.38,3105,63
1586.42,3137,63
1586.46,3088,63
1586.5,3095,63
1586.54,3111,63
1586.58,3141,63
1586.62,3173,63
1586.66,3154,63
1586.7,3136,63
1586.74,3145,63
1586.78,3147,63
1586.82,3145,63
1586.86,3171,63
1586.9,3163,63
1586.94,3109,63
1586.98,3103,63
1587.02,3106,63
1587.06,3123,63
1587.1,3101,63
1587.14,3132,63
1587.18,3122,63
1587.22,3148,63
1587.26,3133,63
1587.3,3097,63
1587.34,3086,63
1587.38,3087,63
1587.42,3116,63
1587.46,3125,63
1587.5,3109,63
1587.54,3144,63
1587.58,3162,63
1587.62,3145,63
1587.66,3176,63
1587.7,3204,63
1587.74,3191,63
1587.78,3158,63
1587.82,3178,63
1587.86,3189,62
1587.9,3213,63
1587.94,3159,63
1587.98,3160,63
1588.02,3138,63
1588.06,3122,63
1588.1,3138,63
1588.14,3113,63
1588.18,3112,62
1588.22,3091,63
1588.26,3145,62
1588.3,3206,62
1588.34,3184,63
1588.38,3386,63
1588.42,3611,62
1588.46,3969,63
1588.5,4236,63
1588.54,4675,62
1588.58,5165,63
1588.62,5485,63
1588.66,5921,63
1588.7,6297,63
1588.74,6684,62
1588.78,6955,63
1588.82,7237,63
1588.86,7554,63
1588.9,7806,63
1588.94,8108,63
1588.98,8412,63
1589.03,8643,63
1589.07,8833,63
1589.11,9085,63
1589.15,9011,63
1589.19,8010,63
1589.23,7672,63
1589.27,7649,63
1589.31,7909,63
1589.35,8134,63
1589.39,8094,63
1589.43,8094,63
1589.47,8138,63
1589.51,8207,63
1589.55,8294,63
1589.59,8271,63
1589.63,8161,63
1589.67,8105,62
1589.71,8194,63
1589.75,8214,63
1589.79,8075,63
1589.83,7890,63
1589.87,7824,63
1589.91,7804,63
1589.95,7794,63
1589.99,7585,63
1590.03,7381,63
1590.07,7146,63
1590.11,6952,63
1590.15,6298,62
1590.19,5311,62
1590.23,4407,62
1590.27,3824,62
1590.31,3493,62
1590.35,3442,62
1590.39,3781,62
1590.43,4152,62
1590.47,4365,62
1590.51,4531,63
1590.55,4820,62
1590.59,5030,62
1590.63,4922,62
1590.67,4501,63
1590.71,4131,62
1590.75,4195,62
1590.79,4568,62
1590.83,5043,62
1590.87,5235,63
1590.91,5155,62
1590.95,4981,63
1590.99,4827,63
1591.03,4952,62
1591.07,5244,62
1591.11,5404,62
1591.15,5500,62
1591.19,5465,62
1591.23,5484,62
1591.27,5572,63
1591.31,5645,62
1591.35,5639,62
1591.39,5675,62
1591.43,5741,62
1591.47,5808,62
1591.51,5820,62
1591.55,5828,62
1591.59,5889,62
1591.63,5946,62
1591.67,6049,62
1591.71,6122,62
1591.75,6113,62
1591.79,6090,62
1591.83,6107,62
1591.87,6077,62
1591.91,6198,62
1591.95,6384,62
1591.99,6506,62
1592.03,6509,62
1592.07,6514,62
1592.11,6578,62
1592.15,6659,62
1592.19,6727,62
1592.23,6805,62
1592.27,6963,62
1592.31,7085,62
1592.35,7175,62
1592.39,7302,62
1592.43,7340,62
1592.47,7513,62
1592.51,7614,62
1592.55,7743,62
1592.59,7616,62
1592.63,7087,62
1592.67,6816,62
1592.71,6138,62
1592.75,5592,62
1592.79,6233,62
1592.83,6564,62
1592.87,6548,62
1592.91,6364,62
1592.95,6364,62
1592.99,6603,62
1593.03,6808,62
1593.07,6857,62
1593.11,6930,62
1593.15,6954,62
1593.19,7048,62
1593.23,7283,62
1593.27,7361,62
1593.31,7267,62
1593.35,7313,62
1593.39,7438,62
1593.43,7593,62
1593.47,7552,62
1593.51,7625,62
1593.55,7653,62
1593.59,7727,62
1593.63,7755,62
1593.67,7812,62
1593.71,7794,62
1593.75,7774,62
1593.79,7884,62
1593.83,7863,62
1593.87,7834,62
1593.91,7847,62
1593.95,7824,62
1593.99,7828,62
1594.03,7832,62
1594.07,7859,62
1594.11,7830,62
1594.15,7806,62
1594.19,7820,62
1594.23,7770,62
1594.27,7806,62
1594.31,7794,62
1594.35,7763,62
1594.39,7770,62
1594.43,7653,62
1594.47,7761,62
1594.51,7770,62
1594.55,7932,62
1594.59,7876,62
1594.63,7770,62
1594.67,7834,62
1594.71,7859,62
1594.75,7936,62
1594.79,7978,62
1594.83,7926,62
1594.87,7949,62
1594.91,8068,62
1594.95,8053,62
1594.99,8027,62
1595.03,8008,62
1595.07,7987,62
1595.11,8000,62
1595.15,8004,62
1595.19,8021,62
1595.23,8006,62
1595.27,7987,62
1595.31,7976,62
1595.35,7963,62
1595.39,7934,62
1595.43,7947,62
1595.47,7923,62
1595.51,7909,62
1595.55,7940,62
1595.59,7913,62
1595.63,7896,62
1595.67,7888,62
1595.71,7855,62
1595.75,7861,62
1595.79,7869,62
1595.83,7847,62
1595.87,7876,62
1595.91,7851,62
1595.95,7878,62
1595.99,7847,62
1596.03,7863,62
1596.07,7865,62
1596.11,7836,62
1596.15,7888,62
1596.19,7934,62
1596.23,7884,62
1596.27,7915,62
1596.31,7942,62
1596.35,7915,62
1596.39,7982,62
1596.43,7987,62
1596.47,7991,63
1596.51,8019,62
1596.55,8049,62
1596.59,8045,63
1596.63,8032,62
1596.67,8092,62
1596.71,8141,63
1596.75,8152,62
1596.79,8141,62
1596.83,8110,62
1596.87,8158,62
1596.91,8259,62
1596.95,8214,62
1596.99,8230,63
1597.03,8280,62
1597.07,8250,62
1597.11,8301,62
1597.15,8354,63
1597.19,8354,62
1597.23,8337,63
1597.27,8393,62
1597.31,8363,63
1597.35,8426,62
1597.39,8472,63
1597.43,8424,62
1597.47,8287,62
1597.51,8068,63
1597.55,7949,63
1597.59,7911,62
1597.63,8105,62
1597.67,8275,63
1597.71,8196,62
1597.75,8064,62
1597.79,7970,63
1597.83,8008,62
1597.87,7985,62
1597.91,7874,62
1597.95,7855,62
1597.99,7882,62
1598.03,7836,62
1598.07,7832,63
1598.11,7839,62
1598.15,7806,62
1598.19,7804,62
1598.23,7788,62
1598.27,7782,62
1598.31,7796,62
1598.35,7834,62
1598.39,7882,62
1598.43,7826,62
1598.47,7690,62
1598.51,7594,62
1598.55,7610,62
1598.59,7623,62
1598.63,7674,63
1598.67,7678,62
1598.71,7649,62
1598.75,7641,63
1598.79,7593,62
1598.83,7612,63
1598.87,7647,62
1598.91,7664,62
1598.95,7593,62
1598.99,7547,62
1599.03,7627,62
1599.07,7737,62
1599.11,7698,62
1599.15,7708,63
1599.19,7674,62
1599.23,7716,63
1599.28,7806,63
1599.32,7772,62
1599.36,7800,62
1599.4,7841,62
1599.44,7878,63
1599.48,7896,63
1599.52,7947,62
1599.56,7978,62
1599.6,7919,62
1599.64,7915,62
1599.68,7562,62
1599.72,7292,62
1599.76,7171,62
1599.8,7596,62
1599.84,7678,62
1599.88,7594,62
1599.92,7537,62
1599.96,7460,62
1600,7396,62
1600.04,7369,62
1600.08,7288,62
1600.12,7220,62
1600.16,7199,62
1600.2,7154,62
1600.24,7030,62
1600.28,6950,62
1600.32,6922,62
1600.36,6821,62
1600.4,6730,62
1600.44,6669,62
1600.48,6580,62
1600.52,6444,62
1600.56,6381,62
1600.6,6338,62
1600.64,6222,62
1600.68,6090,62
1600.72,6024,62
1600.76,5937,62
1600.8,5816,62
1600.84,5726,62
1600.88,5651,62
1600.92,5559,62
1600.96,5434,62
1601,5360,62
1601.04,5259,62
1601.08,5186,62
1601.12,5113,62
1601.16,4992,62
1601.2,4861,62
1601.24,4763,62
1601.28,4716,62
1601.32,4643,62
1601.36,4499,62
1601.4,4333,62
1601.44,4193,62
1601.48,4124,62
1601.52,4071,62
1601.56,3988,62
1601.6,4033,62
1601.64,4050,62
1601.68,3990,62
1601.72,3923,62
1601.76,4020,62
1601.8,3981,63
1601.84,3992,63
1601.88,4084,62
1601.92,4197,63
1601.96,4398,63
1602,4198,63
1602.04,3996,62
1602.08,3946,62
1602.12,3968,63
1602.16,4045,62
1602.2,4146,63
1602.24,4047,63
1602.28,3754,62
1602.32,3540,63
1602.36,3421,62
1602.4,3578,62
1602.44,3902,63
1602.48,3901,63
1602.52,3800,63
1602.56,3722,63
1602.6,3626,63
1602.64,3581,63
1602.68,3542,63
1602.72,3543,63
1602.76,3544,63
1602.8,3492,63
1602.84,3379,63
1602.88,3367,63
1602.92,3368,63
1602.96,3342,63
1603,3483,63
1603.04,3598,63
1603.08,3634,63
1603.12,3807,63
1603.16,3816,63
1603.2,3554,63
1603.24,3508,63
1603.28,3541,63
1603.32,3646,64
1603.36,3621,63
1603.4,3653,63
1603.44,3666,63
1603.48,3679,63
1603.52,3729,63
1603.56,3911,63
1603.6,4131,63
1603.64,4447,63
1603.68,4572,63
1603.72,3890,64
1603.76,3484,63
1603.8,3786,64
1603.84,4027,63
1603.88,4310,63
1603.92,4593,63
1603.96,4325,63
1604,4138,63
1604.04,4239,63
1604.08,4297,63
1604.12,4342,63
1604.16,4270,63
1604.2,4385,63
1604.24,4524,64
1604.28,4575,63
1604.32,4796,63
1604.36,4864,63
1604.4,4874,64
1604.44,4755,63
1604.48,4789,63
1604.52,5110,63
1604.56,5077,63
1604.6,5089,63
1604.64,4746,63
1604.68,4806,63
1604.72,5063,64
1604.76,5159,63
1604.8,4930,63
1604.84,5138,63
1604.88,5485,63
1604.92,5553,64
1604.96,5567,63
1605,5544,63
1605.04,5708,63
1605.08,5946,63
1605.12,6141,64
1605.16,6177,63
1605.2,6161,63
1605.24,6282,63
1605.28,6506,63
1605.32,6600,64
1605.36,6665,63
1605.4,6747,64
1605.44,6899,63
1605.48,7038,64
1605.52,7158,64
1605.56,7173,63
1605.6,7342,64
1605.64,7447,64
1605.68,7543,64
1605.72,7706,64
1605.76,7745,64
1605.8,7808,63
1605.84,8002,64
1605.88,8012,64
1605.92,8049,64
1605.96,7903,63
1606,7407,63
1606.04,7173,63
1606.08,7462,63
1606.12,7676,63
1606.16,7770,63
1606.2,7796,63
1606.24,7643,63
1606.28,7468,63
1606.32,7434,63
1606.36,7447,63
1606.4,7360,63
1606.44,7295,63
1606.48,7270,63
1606.52,7190,63
1606.56,7114,63
1606.6,7112,63
1606.64,7078,63
1606.68,6971,63
1606.72,6939,63
1606.76,6918,63
1606.8,6835,63
1606.84,6752,63
1606.88,6737,63
1606.92,6690,63
1606.96,6570,63
1607,6513,63
1607.04,6509,63
1607.08,6422,63
1607.12,6307,63
1607.16,6276,63
1607.2,6251,63
1607.24,6166,63
1607.28,6061,63
1607.32,6045,63
1607.36,6019,63
1607.4,5911,63
1607.44,5800,63
1607.48,5783,63
1607.52,5754,63
1607.56,5675,63
1607.6,5577,63
1607.64,5502,63
1607.68,5463,63
1607.72,5416,63
1607.76,5361,63
1607.8,5231,63
1607.84,5172,63
1607.88,5165,63
1607.92,5115,63
1607.96,4994,63
1608,4890,63
1608.04,4844,63
1608.08,4774,63
1608.12,4688,63
1608.16,4592,63
1608.2,4514,63
1608.24,4424,63
1608.28,4389,63
1608.32,4319,63
1608.36,4243,63
1608.4,4151,63
1608.44,3993,63
1608.48,3996,63
1608.52,4022,63
1608.56,3902,63
1608.6,3784,63
1608.64,3660,63
1608.68,3636,63
1608.72,3605,63
1608.76,3576,63
1608.8,3515,63
1608.84,3378,63
1608.88,3313,63
1608.92,3299,63
1608.96,3307,64
1609,3293,63
1609.04,3276,63
1609.08,3227,63
1609.12,3185,63
1609.16,3156,63
1609.2,3128,64
1609.24,3324,63
1609.28,3325,63
1609.32,3481,64
1609.36,3592,63
1609.4,3461,63
1609.44,3140,63
1609.48,3026,63
1609.53,3211,63
1609.57,3428,63
1609.61,3441,64
1609.65,3315,63
1609.69,3215,63
1609.73,3289,63
1609.77,3569,63
1609.81,3576,63
1609.85,3476,63
1609.89,3390,63
1609.93,3536,63
1609.97,3669,63
1610.01,3714,63
1610.05,3684,63
1610.09,3652,64
1610.13,3706,63
1610.17,3850,64
1610.21,3883,63
1610.25,3861,64
1610.29,3908,64
1610.33,4025,63
1610.37,3988,64
1610.41,4008,63
1610.45,4159,63
1610.49,4205,64
1610.53,4352,64
1610.57,4331,63
1610.61,4344,64
1610.65,4368,63
1610.69,4442,63
1610.73,4650,63
1610.77,4750,64
1610.81,4634,63
1610.85,4678,64
1610.89,4774,64
1610.93,4991,63
1610.97,5105,63
1611.01,4961,63
1611.05,4402,63
1611.09,4212,63
1611.13,4396,63
1611.17,4741,63
1611.21,4750,63
1611.25,4705,63
1611.29,4653,63
1611.33,4600,63
1611.37,4539,63
1611.41,4471,63
1611.45,4433,63
1611.49,4359,63
1611.53,4329,63
1611.57,4298,63
1611.61,4261,63
1611.65,4194,63
1611.69,4095,63
1611.73,4035,63
1611.77,4027,63
1611.81,4009,63
1611.85,3974,63
1611.89,3907,63
1611.93,3828,63
1611.97,3807,63
1612.01,3823,63
1612.05,3823,63
1612.09,3754,63
1612.13,3699,63
1612.17,3634,63
1612.21,3605,63
1612.25,3594,63
1612.29,3580,63
1612.33,3549,63
1612.37,3487,63
1612.41,3429,63
1612.45,3391,63
1612.49,3458,63
1612.53,3556,64
1612.57,3594,64
1612.61,3674,63
1612.65,3732,64
1612.69,3569,63
1612.73,3531,64
1612.77,3353,64
1612.81,3373,64
1612.85,3456,63
1612.89,3536,64
1612.93,3521,64
1612.97,3495,64
1613.01,3489,64
1613.05,3529,64
1613.09,3551,64
1613.13,3508,64
1613.17,3429,64
1613.21,3435,64
1613.25,3486,64
1613.29,3482,64
1613.33,3473,64
1613.37,3421,64
1613.41,3422,64
1613.45,3447,64
1613.49,3487,64
1613.53,3502,64
1613.57,3452,64
1613.61,3437,64
1613.65,3413,64
1613.69,3478,64
1613.73,3524,64
1613.77,3531,64
1613.81,3528,64
1613.85,3501,64
1613.89,3481,64
1613.93,3490,64
1613.97,3575,64
1614.01,3611,64
1614.05,3582,64
1614.09,3633,64
1614.13,3671,64
1614.17,3689,64
1614.21,3674,64
1614.25,3695,64
1614.29,3766,64
1614.33,3869,64
1614.37,3879,64
1614.41,3809,64
1614.45,3812,64
1614.49,3929,64
1614.53,3956,64
1614.57,3985,64
1614.61,4060,64
1614.65,4026,64
1614.69,4020,64
1614.73,4059,64
1614.77,3822,64
1614.81,3685,64
1614.85,3551,64
1614.89,3658,64
1614.93,3989,64
1614.97,4054,64
1615.01,3905,64
1615.05,3796,64
1615.09,3665,64
1615.13,3651,64
1615.17,3693,64
1615.21,3748,64
1615.25,3702,64
1615.29,3592,64
1615.33,3559,64
1615.37,3538,64
1615.41,3526,64
1615.45,3488,64
1615.49,3432,64
1615.53,3275,64
1615.57,3125,64
1615.61,2969,64
1615.65,2805,64
1615.69,2733,64
1615.73,2557,64
1615.77,2593,64
1615.81,2627,64
1615.85,2737,64
1615.89,2797,64
1615.93,2907,64
1615.97,2987,64
1616.01,3067,64
1616.05,3064,64
1616.09,3004,64
1616.13,3043,64
1616.17,2995,64
1616.21,3310,64
1616.25,3882,64
1616.29,4055,64
1616.33,4119,64
1616.37,4429,64
1616.41,4580,64
1616.45,4788,64
1616.49,4520,64
1616.53,4363,64
1616.57,4151,64
1616.61,4166,64
1616.65,4277,64
1616.69,4487,64
1616.73,4509,64
1616.77,4426,64
1616.81,4308,64
1616.85,4277,64
1616.89,4350,64
1616.93,4378,64
1616.97,4202,64
1617.01,3998,64
1617.05,3865,64
1617.09,3793,64
1617.13,3954,64
1617.17,4114,64
1617.21,4076,64
1617.25,4030,64
1617.29,3925,64
1617.33,3838,64
1617.37,3798,64
1617.41,3793,64
1617.45,3806,64
1617.49,3770,64
1617.53,3697,64
1617.57,3619,64
1617.61,3512,64
1617.65,3469,64
1617.69,3451,64
1617.73,3440,64
1617.77,3411,64
1617.81,3370,64
1617.85,3315,64
1617.89,3249,64
1617.93,3164,64
1617.97,3145,64
1618.01,3119,64
1618.05,3068,64
1618.09,2997,64
1618.13,2928,64
1618.17,2884,64
1618.21,2890,64
1618.25,2893,64
1618.29,2873,64
1618.33,2805,64
1618.37,2709,64
1618.41,2663,64
1618.45,2711,64
1618.49,2868,64
1618.53,2990,64
1618.57,3091,64
1618.61,3048,64
1618.65,2754,64
1618.69,2473,64
1618.73,2507,64
1618.77,2605,64
1618.81,2727,64
1618.85,2856,64
1618.89,3001,64
1618.93,3080,64
1618.97,3051,64
1619.01,2808,64
1619.05,2652,64
1619.09,2654,64
1619.13,2783,64
1619.17,2920,64
1619.21,3056,64
1619.25,3140,64
1619.29,3078,64
1619.33,2901,64
1619.37,2832,64
1619.41,2875,64
1619.45,2994,64
1619.49,3090,64
1619.53,3104,64
1619.57,3051,64
1619.61,3001,64
1619.65,2982,64
1619.69,2961,64
1619.73,3054,64
1619.78,3127,64
1619.82,3166,64
1619.86,3163,64
1619.9,3079,64
1619.94,3058,64
1619.98,3071,64
1620.02,3112,64
1620.06,3121,64
1620.1,3128,64
1620.14,3160,64
1620.18,3128,64
1620.22,3117,64
1620.26,3035,63
1620.3,3066,63
1620.34,3092,64
1620.38,3074,63
1620.42,3085,63
1620.46,3113,64
1620.5,3046,63
1620.54,3039,63
1620.58,3026,63
1620.62,3064,64
1620.66,3102,63
1620.7,3132,63
1620.74,3110,64
1620.78,3075,64
1620.82,3050,63
1620.86,3029,63
1620.9,3014,64
1620.94,3048,63
1620.98,3088,63
1621.02,3120,63
1621.06,3146,64
1621.1,3147,63
1621.14,3160,64
1621.18,3102,64
1621.22,3076,64
1621.26,3076,64
1621.3,3115,63
1621.34,3155,64
1621.38,3180,64
1621.42,3219,63
1621.46,3257,63
1621.5,3272,64
1621.54,3254,64
1621.58,3249,63
1621.62,3217,63
1621.66,3216,64
1621.7,3249,63
1621.74,3284,63
1621.78,3289,63
1621.82,3315,64
1621.86,3341,63
1621.9,3340,63
1621.94,3287,64
1621.98,3239,64
1622.02,3133,64
1622.06,3137,63
1622.1,3154,63
1622.14,3150,63
1622.18,3155,63
1622.22,3147,63
1622.26,3112,63
1622.3,3115,63
1622.34,3119,63
1622.38,3136,63
1622.42,3138,63
1622.46,3058,63
1622.5,3064,63
1622.54,3034,63
1622.58,3070,64
1622.62,3076,63
1622.66,3016,63
1622.7,2988,63
1622.74,2978,63
1622.78,2957,63
1622.82,2934,63
1622.86,2923,63
1622.9,2906,63
1622.94,2899,63
1622.98,2897,63
1623.02,2936,64
1623.06,2944,64
1623.1,2876,63
1623.14,2819,64
1623.18,2842,64
1623.22,2869,63
1623.26,2916,63
1623.3,2910,63
1623.34,2844,63
1623.38,2800,63
1623.42,2813,64
1623.46,2858,64
1623.5,2885,64
1623.54,2903,63
1623.58,2938,63
1623.62,2898,64
1623.66,2878,63
1623.7,2922,63
1623.74,2951,63
1623.78,2977,63
1623.82,3008,63
1623.86,2994,63
1623.9,2993,63
1623.94,3026,63
1623.98,3037,63
1624.02,3014,63
1624.06,3046,63
1624.1,3060,63
1624.14,3038,63
1624.18,3015,63
1624.22,2967,63
1624.26,2933,63
1624.3,2971,63
1624.34,3000,63
1624.38,2990,64
1624.42,2965,63
1624.46,2931,64
1624.5,2960,64
1624.54,3009,64
1624.58,3050,64
1624.62,3028,63
1624.66,2970,64
1624.7,2914,64
1624.74,2877,64
1624.78,2912,63
1624.82,2952,64
1624.86,3044,63
1624.9,3055,64
1624.94,3092,64
1624.98,3261,64
1625.02,3275,64
1625.06,3289,63
1625.1,3325,63
1625.14,3348,63
1625.18,3397,63
1625.22,3524,64
1625.26,3674,63
1625.3,3900,63
1625.34,3960,64
1625.38,4006,63
1625.42,4138,63
1625.46,4143,64
1625.5,4139,63
1625.54,4129,63
1625.58,4149,64
1625.62,4294,64
1625.66,4337,63
1625.7,4316,63
1625.74,4306,64
1625.78,4281,63
1625.82,4378,63
1625.86,4361,64
1625.9,4401,64
1625.94,4371,63
1625.98,4547,64
1626.02,4582,63
1626.06,4567,64
1626.1,4497,63
1626.14,4531,64
1626.18,4520,64
1626.22,4647,64
1626.26,4730,64
1626.3,4903,63
1626.34,4943,63
1626.38,4968,63
1626.42,5041,64
1626.46,5086,63
1626.5,5231,64
1626.54,5369,63
1626.58,5397,64
1626.62,5295,63
1626.66,5271,64
1626.7,5378,63
1626.74,5506,63
1626.78,5587,64
1626.82,5529,64
1626.86,5158,63
1626.9,4969,63
1626.94,4774,63
1626.98,4725,63
1627.02,4924,64
1627.06,4986,64
1627.1,5061,63
1627.14,5195,64
1627.18,5196,64
1627.22,5179,63
1627.26,5180,64
1627.3,5166,63
1627.34,5126,64
1627.38,5149,63
1627.42,5114,64
1627.46,5044,64
1627.5,5005,63
1627.54,4984,63
1627.58,5005,64
1627.62,5092,63
1627.66,5122,64
1627.7,5080,64
1627.74,5100,63
1627.78,5108,64
1627.82,5123,64
1627.86,5193,63
1627.9,5244,63
1627.94,5218,63
1627.98,5178,64
1628.02,5233,63
1628.06,5299,64
1628.1,5380,63
1628.14,5368,64
1628.18,5352,63
1628.22,5398,63
1628.26,5415,64
1628.3,5401,64
1628.34,5448,64
1628.38,5497,63
1628.42,5531,63
1628.46,5518,64
1628.5,5526,63
1628.54,5541,64
1628.58,5613,63
1628.62,5640,63
1628.66,5652,63
1628.7,5646,63
1628.74,5659,64
1628.78,5730,63
1628.82,5775,63
1628.86,5819,64
1628.9,5781,64
1628.94,5747,63
1628.98,5789,63
1629.02,5899,63
1629.06,5996,63
1629.1,6007,63
1629.14,5976,63
1629.18,5986,63
1629.22,6044,63
1629.26,6155,63
1629.3,6213,63
1629.34,6209,63
1629.38,6221,63
1629.42,6273,63
1629.46,6355,64
1629.5,6511,63
1629.54,6534,63
1629.58,6530,63
1629.62,6523,63
1629.66,6573,63
1629.7,6408,63
1629.74,6138,63
1629.78,5909,63
1629.82,5757,63
1629.86,6028,63
1629.9,6162,63
1629.94,6085,63
1629.98,6035,63
1630.03,6001,63
1630.07,5925,63
1630.11,5803,63
1630.15,5701,63
1630.19,5601,63
1630.23,5534,63
1630.27,5476,63
1630.31,5430,63
1630.35,5337,63
1630.39,5248,63
1630.43,5109,63
1630.47,5012,63
1630.51,4968,63
1630.55,4950,63
1630.59,4918,63
1630.63,4874,63
1630.67,4778,63
1630.71,4697,63
1630.75,4610,62
1630.79,4574,63
1630.83,4568,62
1630.87,4582,63
1630.91,4652,63
1630.95,4589,63
1630.99,4535,63
1631.03,4440,63
1631.07,4417,63
1631.11,4331,63
1631.15,4311,62
1631.19,4313,62
1631.23,4282,63
1631.27,4316,63
1631.31,4317,63
1631.35,4357,63
1631.39,4339,62
1631.43,4357,62
1631.47,4403,62
1631.51,4394,62
1631.55,4439,62
1631.59,4402,63
1631.63,4311,63
1631.67,4092,62
1631.71,4003,62
1631.75,4008,62
1631.79,3870,62
1631.83,3751,62
1631.87,3707,63
1631.91,3877,62
1631.95,4184,63
1631.99,4503,63
1632.03,4725,63
1632.07,4847,62
1632.11,4800,62
1632.15,4864,62
1632.19,4657,62
1632.23,4664,62
1632.27,4735,63
1632.31,4919,63
1632.35,5005,62
1632.39,5067,62
1632.43,4969,63
1632.47,5003,62
1632.51,5136,62
1632.55,5078,63
1632.59,5107,63
1632.63,5059,63
1632.67,5089,63
1632.71,5209,63
1632.75,5322,63
1632.79,5270,62
1632.83,5284,63
1632.87,5382,63
1632.91,5578,63
1632.95,5770,63
1632.99,5828,63
1633.03,5914,63
1633.07,6042,62
1633.11,6227,62
1633.15,6325,63
1633.19,6331,63
1633.23,6341,63
1633.27,6437,62
1633.31,6597,62
1633.35,6753,63
1633.39,6891,62
1633.43,6967,63
1633.47,6954,63
1633.51,7053,62
1633.55,7147,63
1633.59,7267,63
1633.63,7394,63
1633.67,7453,63
1633.71,7560,63
1633.75,7594,63
1633.79,7696,63
1633.83,7745,63
1633.87,7886,63
1633.91,8045,63
1633.95,8042,63
1633.99,8103,63
1634.03,8178,63
1634.07,8273,63
1634.11,8358,63
1634.15,8448,63
1634.19,8453,63
1634.23,8068,62
1634.27,7731,62
1634.31,7494,62
1634.35,7623,62
1634.39,7767,62
1634.43,7714,62
1634.47,7784,62
1634.51,7800,62
1634.55,7702,62
1634.59,7539,62
1634.63,7381,62
1634.67,7279,62
1634.71,7213,62
1634.75,7090,62
1634.79,6975,62
1634.83,6854,62
1634.87,6778,62
1634.91,6638,62
1634.95,6538,62
1634.99,6430,62
1635.03,6301,62
1635.07,6198,62
1635.11,6132,62
1635.15,6035,62
1635.19,5881,62
1635.23,5757,62
1635.27,5663,62
1635.31,5611,62
1635.35,5498,62
1635.39,5404,62
1635.43,5298,62
1635.47,5232,62
1635.51,5160,62
1635.55,5096,62
1635.59,5000,62
1635.63,4912,62
1635.67,4859,62
1635.71,4734,63
1635.75,4737,63
1635.79,4633,63
1635.83,4605,62
1635.87,4537,62
1635.91,4478,62
1635.95,4409,63
1635.99,4531,62
1636.03,4590,63
1636.07,4553,63
1636.11,4441,63
1636.15,4656,62
1636.19,4814,62
1636.23,5053,63
1636.27,5071,63
1636.31,5052,62
1636.35,5053,63
1636.39,5192,63
1636.43,5362,62
1636.47,5381,63
1636.51,5346,63
1636.55,5396,62
1636.59,5445,63
1636.63,5617,62
1636.67,5607,63
1636.71,5580,63
1636.75,5541,63
1636.79,5672,62
1636.83,5865,63
1636.87,6031,63
1636.91,6153,63
1636.95,6206,62
1636.99,6238,62
1637.03,6357,63
1637.07,6494,63
1637.11,6600,63
1637.15,6749,63
1637.19,6793,63
1637.23,6813,63
1637.27,6891,63
1637.31,7098,63
1637.35,7194,63
1637.39,7235,63
1637.43,7230,63
1637.47,7279,63
1637.51,7453,63
1637.55,7496,62
1637.59,7318,63
1637.63,6960,63
1637.67,6735,62
1637.71,6543,62
1637.75,6755,62
1637.79,6829,63
1637.83,6805,62
1637.87,6896,62
1637.91,6926,62
1637.95,6773,62
1637.99,6635,62
1638.03,6632,63
1638.07,6697,62
1638.11,6671,63
1638.15,6584,62
1638.19,6514,62
1638.23,6476,63
1638.27,6459,63
1638.31,6453,62
1638.35,6436,63
1638.39,6418,63
1638.43,6339,62
1638.47,6355,62
1638.51,6406,63
1638.55,6444,63
1638.59,6573,63
1638.63,6675,63
1638.67,6767,63
1638.71,6687,63
1638.75,6501,63
1638.79,6448,63
1638.83,6485,62
